date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
8/7/2014,375000,2,2,TRUE,215.53496,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,1
10/15/2014,478000,3,2,TRUE,157.00607,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,3
4/16/2015,550000,2,3,TRUE,180.23182,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
12/31/2014,518000,3,2,TRUE,165.36734,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
9/25/2014,343000,2,1,FALSE,130.0642,FALSE,FALSE,TRUE,1,FALSE,FALSE,9,3
10/20/2014,443950,2,1,FALSE,185.806,TRUE,FALSE,FALSE,1,TRUE,TRUE,10,2
3/31/2015,299000,2,1,FALSE,150.50286,FALSE,TRUE,FALSE,2,TRUE,TRUE,3,1
10/17/2014,442500,2,2,FALSE,157.00607,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
11/7/2014,456000,3,2,TRUE,252.69616,FALSE,TRUE,FALSE,2,TRUE,TRUE,11,1
3/24/2015,955000,3,4,FALSE,345.59916,FALSE,FALSE,FALSE,3,TRUE,FALSE,3,4
6/25/2014,905000,3,4,TRUE,287.9993,FALSE,TRUE,FALSE,3,TRUE,TRUE,6,3
6/27/2014,255000,2,3,FALSE,159.79316,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
4/22/2015,335000,3,2,TRUE,195.09629999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
6/16/2014,763101,2,2,TRUE,184.87697,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,4
5/5/2014,309950,3,2,FALSE,214.60593,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
7/29/2014,750000,3,3,FALSE,286.14124,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,4
5/5/2014,501000,3,2,TRUE,192.30921,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,3
10/15/2014,610000,3,3,TRUE,226.68332,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,4
4/6/2015,220000,1,1,FALSE,78.03852,FALSE,FALSE,TRUE,1,FALSE,TRUE,4,1
5/14/2014,546000,2,2,TRUE,185.806,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
10/13/2014,380000,3,2,TRUE,163.50928,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
12/15/2014,353000,3,2,FALSE,170.01248999999999,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,2
5/4/2015,540000,2,3,TRUE,240.61877,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
7/2/2014,340000,3,3,FALSE,181.532462,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
8/20/2014,245000,2,2,FALSE,129.13517,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,1
5/23/2014,585000,2,3,FALSE,155.14801,FALSE,FALSE,FALSE,2,FALSE,FALSE,5,3
3/13/2015,425000,2,3,TRUE,335.37982999999997,TRUE,TRUE,FALSE,2,TRUE,FALSE,3,1
4/14/2015,750000,2,4,FALSE,237.83168,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
12/29/2014,307000,3,2,TRUE,234.11556,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,1
3/25/2015,905000,3,5,FALSE,309.36699,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
9/3/2014,665000,3,4,FALSE,350.24431,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,2
3/16/2015,818000,3,3,FALSE,228.54138,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
4/27/2015,349000,3,2,FALSE,170.01248999999999,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
8/27/2014,300000,2,1,FALSE,120.7739,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,1
6/20/2014,325000,1,2,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
5/15/2014,430000,2,2,TRUE,140.28353,FALSE,TRUE,FALSE,2,FALSE,TRUE,5,2
12/22/2014,270000,2,1,FALSE,127.27711,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,4
11/6/2014,375000,2,2,FALSE,152.36092,FALSE,FALSE,FALSE,2,FALSE,TRUE,11,2
9/5/2014,370000,3,4,FALSE,252.69616,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
1/5/2015,330000,3,2,FALSE,325.532112,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,1
3/9/2015,750000,2,2,TRUE,163.50928,FALSE,FALSE,FALSE,2,FALSE,FALSE,3,4
8/27/2014,277000,2,2,FALSE,200.67048,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,1
4/28/2015,735000,2,3,FALSE,209.03175,FALSE,TRUE,FALSE,1,TRUE,TRUE,4,2
2/18/2015,510000,2,3,FALSE,156.07704,FALSE,FALSE,FALSE,2,FALSE,TRUE,2,4
5/30/2014,655000,3,3,TRUE,191.38018,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,4
4/24/2015,570000,2,2,FALSE,112.41263,FALSE,FALSE,FALSE,1,TRUE,TRUE,4,4
10/21/2014,650000,3,2,TRUE,177.44473,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,4
10/14/2014,485000,3,3,TRUE,299.14766,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
10/13/2014,541800,3,4,FALSE,289.671554,FALSE,TRUE,FALSE,2,TRUE,FALSE,10,1
7/1/2014,300000,2,3,TRUE,194.16727,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
12/16/2014,292000,2,2,FALSE,153.28995,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
6/25/2014,770000,3,5,FALSE,364.17976,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
7/1/2014,260000,1,1,FALSE,71.53531,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
6/9/2014,609900,3,5,FALSE,296.36057,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
6/27/2014,350000,3,2,TRUE,216.46399,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
12/21/2014,1045000,3,3,TRUE,259.19937,TRUE,FALSE,FALSE,3,FALSE,FALSE,12,4
8/7/2014,450000,3,3,TRUE,232.2575,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,3
5/23/2014,550000,2,4,FALSE,233.18653,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
11/20/2014,419000,1,1,FALSE,66.89016,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,4
12/5/2014,324000,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,2
5/1/2015,1058800,3,3,TRUE,276.85094,FALSE,TRUE,FALSE,2,TRUE,TRUE,5,3
4/15/2015,229500,2,2,TRUE,165.36734,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,1
10/31/2014,730000,3,2,TRUE,173.72861,FALSE,FALSE,FALSE,1,FALSE,FALSE,10,4
5/6/2015,225000,3,2,FALSE,166.29637,FALSE,FALSE,FALSE,1,TRUE,FALSE,5,1
6/23/2014,337000,2,2,FALSE,121.70293,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,2
12/5/2014,590000,2,3,TRUE,183.01891,FALSE,FALSE,FALSE,3,TRUE,FALSE,12,3
11/26/2014,612000,2,4,FALSE,216.46399,FALSE,FALSE,FALSE,3,FALSE,TRUE,11,2
9/10/2014,235000,3,1,FALSE,139.3545,FALSE,FALSE,TRUE,1,FALSE,FALSE,9,1
5/29/2014,400000,3,2,TRUE,115.19972,FALSE,FALSE,FALSE,2,TRUE,TRUE,5,2
5/21/2014,970000,3,4,TRUE,259.19937,TRUE,TRUE,FALSE,3,TRUE,TRUE,5,3
1/28/2015,260000,3,2,FALSE,143.07062,FALSE,FALSE,FALSE,1,TRUE,FALSE,1,1
10/23/2014,650000,3,2,FALSE,257.34131,FALSE,FALSE,FALSE,2,TRUE,FALSE,10,4
10/21/2014,495000,2,3,FALSE,164.43831,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,2
5/10/2014,394950,2,3,TRUE,125.41905,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
11/6/2014,432000,2,3,FALSE,178.37376,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,2
1/2/2015,430000,2,2,FALSE,181.16085,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,3
10/8/2014,465000,2,2,TRUE,84.54173,FALSE,FALSE,FALSE,1,FALSE,TRUE,10,3
3/19/2015,287000,2,2,FALSE,169.08346,TRUE,FALSE,FALSE,2,TRUE,FALSE,3,1
7/10/2014,379900,2,4,TRUE,288.92833,FALSE,FALSE,FALSE,2,FALSE,FALSE,7,2
6/9/2014,364900,2,3,FALSE,232.2575,FALSE,FALSE,FALSE,3,FALSE,FALSE,6,1
1/27/2015,232000,2,2,FALSE,120.7739,FALSE,FALSE,TRUE,1,TRUE,TRUE,1,1
11/13/2014,506000,3,2,FALSE,360.46364,FALSE,FALSE,FALSE,3,TRUE,FALSE,11,2
9/14/2014,560000,1,3,FALSE,156.07704,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,4
12/19/2014,268500,1,3,TRUE,119.84487,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
9/19/2014,795000,3,4,FALSE,327.01856,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,4
10/14/2014,399500,1,3,FALSE,109.62554,FALSE,FALSE,FALSE,1,TRUE,FALSE,10,3
5/13/2014,505000,3,3,FALSE,259.19937,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,2
4/3/2015,489000,3,4,TRUE,363.25073,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
10/29/2014,650000,2,2,TRUE,154.21898,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
8/11/2014,535000,2,2,TRUE,154.21898,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
7/14/2014,929950,2,5,FALSE,352.10237,FALSE,FALSE,FALSE,3,TRUE,FALSE,7,3
7/7/2014,404950,3,3,FALSE,217.39302,FALSE,FALSE,FALSE,2,TRUE,TRUE,7,1
7/11/2014,246000,2,3,FALSE,133.78032,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,1
9/4/2014,350000,2,3,TRUE,229.47041,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
3/9/2015,443000,3,4,FALSE,243.40586,FALSE,FALSE,FALSE,3,FALSE,FALSE,3,1
12/23/2014,415000,1,2,FALSE,70.60628,FALSE,FALSE,FALSE,1,FALSE,TRUE,12,3
12/20/2014,229000,3,2,FALSE,169.08346,FALSE,FALSE,FALSE,1,TRUE,FALSE,12,2
6/2/2014,400000,2,3,TRUE,138.889985,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
11/20/2014,805000,3,2,TRUE,218.32205,TRUE,TRUE,FALSE,3,FALSE,FALSE,11,2
7/21/2014,731688,3,4,FALSE,244.33489,FALSE,FALSE,FALSE,3,FALSE,FALSE,7,4
8/27/2014,309000,2,2,FALSE,165.36734,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,2
9/24/2014,425000,1,3,FALSE,124.49002,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,3
11/17/2014,847093,3,5,FALSE,256.41228,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,4
7/22/2014,628000,2,4,TRUE,371.612,FALSE,FALSE,FALSE,1,TRUE,TRUE,7,3
4/7/2015,583000,2,3,TRUE,170.01248999999999,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,4
8/22/2014,371000,1,3,FALSE,103.12233,FALSE,FALSE,FALSE,1,TRUE,FALSE,8,3
11/24/2014,428000,1,2,TRUE,183.94794,FALSE,TRUE,TRUE,1,TRUE,FALSE,11,3
9/23/2014,230000,2,2,FALSE,152.36092,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
1/7/2015,305000,1,1,FALSE,182.08988,FALSE,FALSE,FALSE,1,FALSE,FALSE,1,1
7/26/2014,205000,1,1,FALSE,83.6127,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
8/21/2014,475000,2,2,TRUE,179.30279,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
3/11/2015,540000,3,2,TRUE,230.39944,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,3
1/7/2015,390000,3,2,FALSE,212.74787,FALSE,FALSE,FALSE,2,FALSE,FALSE,1,2
4/29/2015,270000,2,2,TRUE,132.85129,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,1
4/26/2015,290000,2,2,FALSE,146.78674,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,1
4/14/2015,370000,2,2,FALSE,137.49644,FALSE,FALSE,FALSE,1,TRUE,FALSE,4,2
3/30/2015,220000,3,1,FALSE,217.39302,FALSE,FALSE,FALSE,2,FALSE,FALSE,3,1
3/16/2015,410000,2,2,FALSE,131.92226,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,3
3/25/2015,471000,1,2,FALSE,78.03852,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,3
9/15/2014,85000,1,1,FALSE,77.10949,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,1
9/10/2014,470000,3,2,FALSE,358.60558,FALSE,FALSE,FALSE,3,TRUE,FALSE,9,2
3/23/2015,853000,3,5,FALSE,319.58632,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,4
9/24/2014,400950,1,2,TRUE,215.53496,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,3
2/11/2015,249500,3,2,TRUE,196.95436,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,1
8/13/2014,335000,1,2,FALSE,154.21898,TRUE,FALSE,FALSE,1,TRUE,FALSE,8,1
7/14/2014,716100,2,2,FALSE,152.36092,FALSE,FALSE,TRUE,1,FALSE,FALSE,7,3
5/4/2015,911000,3,5,FALSE,327.575978,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,4
11/17/2014,375000,2,2,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,4
12/29/2014,255000,2,2,TRUE,122.63195999999999,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,1
1/2/2015,489500,2,3,TRUE,194.16727,FALSE,FALSE,FALSE,1,TRUE,TRUE,1,3
8/25/2014,597000,3,2,TRUE,196.95436,FALSE,FALSE,FALSE,2,FALSE,FALSE,8,3
9/19/2014,489000,2,2,TRUE,140.28353,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,3
2/17/2015,137000,2,1,FALSE,120.7739,FALSE,FALSE,FALSE,1,FALSE,TRUE,2,1
6/16/2014,295000,2,2,TRUE,164.43831,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,1
3/26/2015,552000,3,2,TRUE,293.57348,FALSE,TRUE,FALSE,2,TRUE,TRUE,3,1
10/1/2014,251000,3,2,TRUE,153.28995,FALSE,FALSE,TRUE,2,FALSE,TRUE,10,1
8/13/2014,395825,1,3,FALSE,147.71577,FALSE,FALSE,FALSE,2,TRUE,FALSE,8,3
11/4/2014,294000,2,2,TRUE,131.92226,FALSE,FALSE,FALSE,1,TRUE,FALSE,11,2
4/2/2015,375000,3,2,FALSE,166.29637,FALSE,TRUE,FALSE,2,FALSE,FALSE,4,2
2/9/2015,260000,3,2,TRUE,168.15443,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,1
4/22/2015,375000,1,1,FALSE,70.60628,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,4
3/13/2015,775000,3,2,TRUE,172.79958,FALSE,FALSE,FALSE,1,FALSE,FALSE,3,3
6/30/2014,349810,2,2,FALSE,89.18688,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
11/20/2014,616950,2,3,TRUE,231.32847,FALSE,FALSE,FALSE,3,TRUE,FALSE,11,4
6/23/2014,590000,3,3,FALSE,299.14766,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,3
2/26/2015,615000,2,3,TRUE,247.12198,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
12/2/2014,505500,2,3,FALSE,120.7739,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,3
9/23/2014,417000,3,1,TRUE,194.16727,FALSE,FALSE,FALSE,2,FALSE,TRUE,9,3
5/28/2014,655000,3,3,FALSE,277.77997,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,4
6/19/2014,930000,3,4,FALSE,327.94759,FALSE,FALSE,FALSE,2,FALSE,FALSE,6,3
4/15/2015,667500,3,3,TRUE,178.37376,FALSE,FALSE,FALSE,3,FALSE,FALSE,4,3
10/16/2014,989990,3,4,FALSE,355.81849,FALSE,FALSE,FALSE,3,TRUE,FALSE,10,4
6/16/2014,353500,3,2,FALSE,163.50928,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,2
3/25/2015,750000,3,2,TRUE,245.26391999999998,FALSE,FALSE,FALSE,2,FALSE,FALSE,3,3
4/12/2015,341000,1,1,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
8/26/2014,420000,1,1,FALSE,76.18046,FALSE,TRUE,TRUE,1,FALSE,TRUE,8,2
12/2/2014,443750,2,2,TRUE,135.63838,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,4
11/18/2014,250000,2,1,FALSE,102.1933,FALSE,FALSE,FALSE,1,FALSE,TRUE,11,3
11/11/2014,577000,2,2,TRUE,144.92867999999999,FALSE,FALSE,TRUE,1,TRUE,TRUE,11,4
12/2/2014,260000,2,2,TRUE,158.86413,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,1
7/16/2014,286300,1,2,FALSE,92.903,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,2
5/23/2014,449950,2,2,FALSE,144.92867999999999,TRUE,FALSE,FALSE,2,FALSE,FALSE,5,3
12/2/2014,400000,2,2,FALSE,178.37376,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,3
12/12/2014,371000,3,2,FALSE,149.57383,FALSE,FALSE,FALSE,1,TRUE,TRUE,12,2
8/29/2014,365000,1,2,FALSE,91.97397,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
6/23/2014,329900,2,3,FALSE,208.288526,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,1
10/7/2014,253000,2,2,TRUE,187.66406,FALSE,FALSE,FALSE,2,TRUE,TRUE,10,1
4/10/2015,249000,2,2,FALSE,126.34808,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,1
6/4/2014,175000,1,1,FALSE,62.24501,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,2
6/23/2014,660000,2,2,FALSE,183.94794,FALSE,FALSE,FALSE,3,TRUE,FALSE,6,3
6/10/2014,659500,2,3,TRUE,169.08346,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
2/25/2015,396000,3,1,FALSE,96.61912,FALSE,FALSE,FALSE,1,FALSE,FALSE,2,3
5/9/2014,769900,3,3,TRUE,253.62519,FALSE,FALSE,FALSE,3,TRUE,FALSE,5,3
7/11/2014,350000,3,3,FALSE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,1
10/28/2014,245000,2,2,TRUE,157.00607,FALSE,FALSE,FALSE,2,FALSE,TRUE,10,1
4/21/2015,544800,3,4,FALSE,296.36057,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
1/5/2015,276750,2,2,TRUE,150.50286,FALSE,FALSE,FALSE,2,FALSE,TRUE,1,1
8/13/2014,895000,3,3,FALSE,158.86413,FALSE,FALSE,FALSE,2,FALSE,FALSE,8,4
7/23/2014,610360,3,4,FALSE,242.47683,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
7/23/2014,391000,1,1,FALSE,82.68367,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,3
3/18/2015,268000,2,2,FALSE,143.99965,FALSE,FALSE,FALSE,2,TRUE,FALSE,3,1
4/3/2015,350000,2,2,FALSE,183.01891,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,2
6/2/2014,345000,2,2,TRUE,184.87697,FALSE,TRUE,FALSE,1,TRUE,TRUE,6,1
5/15/2014,335000,2,2,FALSE,199.74145,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,1
12/10/2014,324000,2,3,FALSE,178.37376,FALSE,FALSE,FALSE,2,TRUE,FALSE,12,1
10/10/2014,381000,2,2,TRUE,250.8381,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,2
4/29/2015,303000,3,1,TRUE,213.6769,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
6/26/2014,450000,1,1,TRUE,78.03852,FALSE,FALSE,FALSE,1,TRUE,TRUE,6,3
2/24/2015,517500,2,2,TRUE,132.85129,FALSE,TRUE,FALSE,1,TRUE,TRUE,2,3
6/3/2014,545000,2,2,FALSE,168.15443,FALSE,FALSE,FALSE,1,TRUE,FALSE,6,3
12/31/2014,315000,3,2,TRUE,146.78674,FALSE,FALSE,FALSE,2,TRUE,TRUE,12,2
3/31/2015,450000,2,2,TRUE,98.47718,FALSE,FALSE,FALSE,1,FALSE,TRUE,3,3
3/13/2015,921500,2,2,TRUE,176.5157,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,3
1/23/2015,950000,1,4,TRUE,204.3866,FALSE,FALSE,FALSE,2,TRUE,FALSE,1,4
10/7/2014,460000,2,2,TRUE,237.83168,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,3
5/1/2015,310000,3,3,TRUE,241.5478,FALSE,TRUE,FALSE,2,TRUE,TRUE,5,1
11/25/2014,707000,3,4,TRUE,271.27676,FALSE,FALSE,FALSE,2,TRUE,TRUE,11,4
7/31/2014,539950,3,4,FALSE,274.99288,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
8/4/2014,325000,2,2,TRUE,165.36734,FALSE,FALSE,FALSE,1,TRUE,TRUE,8,4
6/30/2014,850000,2,3,TRUE,246.19295,FALSE,FALSE,FALSE,2,TRUE,FALSE,6,4
1/13/2015,160000,2,1,FALSE,124.49002,FALSE,FALSE,FALSE,1,FALSE,FALSE,1,2
8/26/2014,740000,3,3,TRUE,291.71542,FALSE,FALSE,FALSE,2,TRUE,TRUE,8,4
8/7/2014,250000,2,2,TRUE,157.9351,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,1
2/3/2015,212000,2,2,FALSE,136.56741,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,1
5/6/2015,298000,1,1,FALSE,78.96755,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,1
5/20/2014,490000,2,2,TRUE,177.44473,FALSE,FALSE,FALSE,1,FALSE,TRUE,5,3
4/21/2015,890000,3,4,FALSE,272.20579,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,4
7/9/2014,538000,2,3,FALSE,279.63803,FALSE,FALSE,FALSE,2,TRUE,FALSE,7,2
10/9/2014,817500,3,5,TRUE,334.4508,FALSE,TRUE,FALSE,3,TRUE,FALSE,10,4
8/4/2014,385100,2,1,FALSE,98.47718,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,2
2/20/2015,306500,2,2,FALSE,102.1933,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,2
9/4/2014,322500,2,2,FALSE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,4
9/24/2014,179900,2,1,FALSE,114.27069,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,1
10/29/2014,308000,2,1,TRUE,183.94794,FALSE,FALSE,FALSE,1,FALSE,FALSE,10,1
9/30/2014,322400,2,3,FALSE,158.86413,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
8/6/2014,404500,1,2,FALSE,74.3224,FALSE,FALSE,FALSE,1,FALSE,TRUE,8,3
3/26/2015,256500,3,2,TRUE,182.08988,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,2
4/13/2015,418500,2,3,TRUE,167.2254,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,4
11/7/2014,450000,2,5,TRUE,184.87697,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,4
3/27/2015,343000,1,2,TRUE,102.1933,FALSE,FALSE,FALSE,1,TRUE,FALSE,3,2
10/30/2014,813000,2,3,FALSE,193.23824,FALSE,FALSE,FALSE,1,TRUE,TRUE,10,4
8/11/2014,600000,3,3,TRUE,168.15443,FALSE,FALSE,TRUE,1,TRUE,TRUE,8,4
4/23/2015,433190,2,3,FALSE,153.28995,FALSE,FALSE,FALSE,2,TRUE,FALSE,4,3
7/11/2014,194900,1,1,FALSE,75.25143,FALSE,FALSE,FALSE,1,FALSE,TRUE,7,1
4/24/2015,308000,1,2,TRUE,156.07704,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
9/19/2014,356000,2,1,FALSE,85.47076,FALSE,FALSE,FALSE,1,FALSE,TRUE,9,2
4/22/2015,280000,2,2,TRUE,107.76748,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,4
4/2/2015,392500,2,2,FALSE,86.39979,FALSE,FALSE,FALSE,1,FALSE,TRUE,4,3
5/7/2014,618080,2,3,FALSE,188.59309,FALSE,FALSE,FALSE,2,TRUE,FALSE,5,3
6/23/2014,165000,2,1,FALSE,111.4836,FALSE,FALSE,FALSE,1,FALSE,TRUE,6,1
2/20/2015,998000,3,5,TRUE,349.31528,FALSE,FALSE,FALSE,3,TRUE,FALSE,2,4
2/17/2015,470000,2,2,FALSE,243.40586,FALSE,FALSE,FALSE,2,TRUE,FALSE,2,3
10/10/2014,799000,2,4,FALSE,236.90265,FALSE,FALSE,FALSE,2,FALSE,FALSE,10,3
8/20/2014,397500,2,3,FALSE,197.88339,FALSE,FALSE,FALSE,2,FALSE,TRUE,8,2
9/9/2014,527000,3,4,FALSE,262.91549,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,2
9/19/2014,309950,2,2,FALSE,111.4836,FALSE,FALSE,FALSE,1,TRUE,TRUE,9,2
5/28/2014,510250,2,2,TRUE,130.0642,FALSE,FALSE,FALSE,1,TRUE,TRUE,5,3
7/22/2014,451000,3,2,TRUE,209.96078,FALSE,FALSE,FALSE,3,FALSE,TRUE,7,2
12/3/2014,355000,1,1,FALSE,49.23859,FALSE,TRUE,FALSE,1,TRUE,TRUE,12,4
2/5/2015,640000,3,4,FALSE,299.14766,FALSE,FALSE,FALSE,3,TRUE,FALSE,2,3
4/14/2015,350000,2,3,FALSE,133.78032,FALSE,FALSE,FALSE,2,FALSE,TRUE,4,3
4/30/2015,840000,3,3,TRUE,201.59951,FALSE,FALSE,FALSE,2,TRUE,TRUE,4,4
9/18/2014,613000,2,3,FALSE,182.08988,FALSE,FALSE,FALSE,2,TRUE,TRUE,9,3
11/20/2014,329000,2,3,FALSE,227.61235,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,1
12/30/2014,189000,2,2,TRUE,135.63838,FALSE,FALSE,FALSE,2,FALSE,TRUE,12,2
3/26/2015,537000,2,2,TRUE,130.0642,FALSE,FALSE,FALSE,2,TRUE,TRUE,3,3
3/4/2015,840000,2,5,TRUE,331.66371,FALSE,TRUE,FALSE,3,FALSE,FALSE,3,3
1/26/2015,315000,2,2,TRUE,176.5157,FALSE,FALSE,FALSE,1,FALSE,TRUE,1,2
3/4/2015,700000,2,4,FALSE,184.87697,FALSE,TRUE,FALSE,1,TRUE,FALSE,3,2
11/19/2014,378000,1,3,FALSE,157.9351,FALSE,FALSE,FALSE,2,TRUE,FALSE,11,3
2/23/2015,455000,2,2,FALSE,116.12875,FALSE,FALSE,FALSE,1,TRUE,TRUE,2,3
9/12/2014,450000,3,5,FALSE,300.634108,FALSE,FALSE,FALSE,2,TRUE,FALSE,9,1
